Observation id	Observation date	Description	Media file	Total length	FPS	Subject	Behavior	Behavioral category	Modifiers	Behavior type	Start (s)	Stop (s)	Duration (s)	Comment start	Comment stop
Sask Beach Camera 1 July 25 M2U00511	2021-07-01 18:41:57		F:/Bat Videos/Sask Beach/Camera 1 July 25 22.50/M2U00511.MPG	5731.230	29.97	3E4	Self-grooming			POINT	4169.267	4169.267	NA		
Sask Beach Camera 1 July 25 M2U00511	2021-07-01 18:41:57		F:/Bat Videos/Sask Beach/Camera 1 July 25 22.50/M2U00511.MPG	5731.230	29.97	7F0	Self-grooming			POINT	4172.270	4172.270	NA		
Sask Beach Camera 2 July 31 M2U00734	2021-07-15 18:43:54		F:/Bat Videos/Sask Beach/Camera 2 July 31 3.40/M2U00734.MPG	4512.010	29.97	3E4	Wing stretch			POINT	4177.576	4177.576	NA		
Sask Beach Camera 1 July 25 M2U00511	2021-07-01 18:41:57		F:/Bat Videos/Sask Beach/Camera 1 July 25 22.50/M2U00511.MPG	5731.230	29.97	E77	Still			POINT	4178.375	4178.375	NA		
Sask Beach Camera 2 July 26 M2U00520	2021-07-12 17:00:00		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00644.MPG	5493.490	29.97	B9A	Active - Flying			POINT	4181.980	4181.980	NA		
Sask Beach Camera 2 July 26 M2U00520	2021-07-12 17:00:00		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00644.MPG	5493.490	29.97	C4B	Leave cluster			POINT	4181.980	4181.980	NA		
Sask Beach Camera 2 July 30 M2U00725	2021-07-15 15:32:24		F:/Bat Videos/Sask Beach/Camera 2 July 30 3.00/M2U00725.MPG	5695.190	29.97	E77	Self-grooming			POINT	4183.281	4183.281	NA		
Sask Beach Camera 1 July 25 M2U00511	2021-07-01 18:41:57		F:/Bat Videos/Sask Beach/Camera 1 July 25 22.50/M2U00511.MPG	5731.230	29.97	E77	Wing stretch			POINT	4190.689	4190.689	NA		
Sask Beach Camera 2 July 30 M2U00725	2021-07-15 15:32:24		F:/Bat Videos/Sask Beach/Camera 2 July 30 3.00/M2U00725.MPG	5695.190	29.97	C4B	Active - Walking			POINT	4195.094	4195.094	NA		
Sask Beach Camera 2 July 26 M2U00520	2021-07-12 17:00:00		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00644.MPG	5493.490	29.97	C4B	ACU - Head first			POINT	4197.795	4197.795	NA		
Sask Beach Camera 2 July 26 M2U00520	2021-07-12 17:00:00		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00644.MPG	5493.490	29.97	D8A	Allow ACU			POINT	4197.795	4197.795	NA		
Sask Beach Camera 1 July 25 M2U00511	2021-07-01 18:41:57		F:/Bat Videos/Sask Beach/Camera 1 July 25 22.50/M2U00511.MPG	5731.230	29.97	E77	Self-grooming			POINT	4198.296	4198.296	NA		
Sask Beach Camera 2 July 30 M2U00725	2021-07-15 15:32:24		F:/Bat Videos/Sask Beach/Camera 2 July 30 3.00/M2U00725.MPG	5695.190	29.97	C4B	Join cluster 1			POINT	4201.599	4201.599	NA		
Sask Beach Camera 2 July 30 M2U00725	2021-07-15 15:32:24		F:/Bat Videos/Sask Beach/Camera 2 July 30 3.00/M2U00725.MPG	5695.190	29.97	C4B	ACU - Head first			POINT	4203.903	4203.903	NA		
Sask Beach Camera 2 July 30 M2U00725	2021-07-15 15:32:24		F:/Bat Videos/Sask Beach/Camera 2 July 30 3.00/M2U00725.MPG	5695.190	29.97	E77	Allow ACU			POINT	4203.903	4203.903	NA		
Sask Beach Camera 2 July 30 M2U00725	2021-07-15 15:32:24		F:/Bat Videos/Sask Beach/Camera 2 July 30 3.00/M2U00725.MPG	5695.190	29.97	7F0	Leave cluster			POINT	4212.210	4212.210	NA		
Sask Beach Camera 2 July 26 M2U00520	2021-07-12 17:00:00		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00644.MPG	5493.490	29.97	B9A	Active - Walking			POINT	4212.511	4212.511	NA		
Sask Beach Camera 2 July 26 M2U00520	2021-07-12 17:00:00		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00644.MPG	5493.490	29.97	C4B	Active - Walking			POINT	4212.810	4212.810	NA		
Sask Beach Camera 2 July 26 M2U00520	2021-07-12 17:00:00		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00644.MPG	5493.490	29.97	90F	END			POINT	4214.000	4214.000	NA		
Sask Beach Camera 2 July 26 M2U00520	2021-07-12 17:00:00		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00644.MPG	5493.490	29.97	B9A	END			POINT	4214.000	4214.000	NA		
Sask Beach Camera 2 July 26 M2U00520	2021-07-12 17:00:00		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00644.MPG	5493.490	29.97	C4B	END			POINT	4214.000	4214.000	NA		
Sask Beach Camera 2 July 26 M2U00520	2021-07-12 17:00:00		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00644.MPG	5493.490	29.97	516	END			POINT	4214.000	4214.000	NA		
Sask Beach Camera 2 July 26 M2U00520	2021-07-12 17:00:00		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00644.MPG	5493.490	29.97	3E4	END			POINT	4214.000	4214.000	NA		
Sask Beach Camera 2 July 26 M2U00520	2021-07-12 17:00:00		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00644.MPG	5493.490	29.97	7F0	END			POINT	4214.000	4214.000	NA		
Sask Beach Camera 2 July 26 M2U00520	2021-07-12 17:00:00		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00644.MPG	5493.490	29.97	D8A	END			POINT	4214.000	4214.000	NA		
Sask Beach Camera 2 July 26 M2U00520	2021-07-12 17:00:00		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00644.MPG	5493.490	29.97	E77	END			POINT	4214.000	4214.000	NA		
Sask Beach Camera 1 July 25 M2U00511	2021-07-01 18:41:57		F:/Bat Videos/Sask Beach/Camera 1 July 25 22.50/M2U00511.MPG	5731.230	29.97	90F	Wing stretch			POINT	4222.520	4222.520	NA		
Sask Beach Camera 2 July 31 M2U00734	2021-07-15 18:43:54		F:/Bat Videos/Sask Beach/Camera 2 July 31 3.40/M2U00734.MPG	4512.010	29.97	3E4	Head lift			POINT	4224.924	4224.924	NA		
Sask Beach Camera 2 July 30 M2U00725	2021-07-15 15:32:24		F:/Bat Videos/Sask Beach/Camera 2 July 30 3.00/M2U00725.MPG	5695.190	29.97	516	Wing stretch			POINT	4227.925	4227.925	NA		
Sask Beach Camera 2 July 31 M2U00734	2021-07-15 18:43:54		F:/Bat Videos/Sask Beach/Camera 2 July 31 3.40/M2U00734.MPG	4512.010	29.97	3E4	Wing stretch			POINT	4230.229	4230.229	NA		
Sask Beach Camera 2 July 30 M2U00725	2021-07-15 15:32:24		F:/Bat Videos/Sask Beach/Camera 2 July 30 3.00/M2U00725.MPG	5695.190	29.97	7F0	Active - Walking			POINT	4230.728	4230.728	NA		
Sask Beach Camera 2 July 29 M2U00664	2021-07-15 14:18:22		F:/Bat Videos/Sask Beach/Camera 2 July 29 3.30/M2U00664.MPG	5693.200	29.97	90F	END			POINT	4231.000	4231.000	NA		
Sask Beach Camera 2 July 29 M2U00664	2021-07-15 14:18:22		F:/Bat Videos/Sask Beach/Camera 2 July 29 3.30/M2U00664.MPG	5693.200	29.97	B9A	END			POINT	4231.000	4231.000	NA		
Sask Beach Camera 2 July 29 M2U00664	2021-07-15 14:18:22		F:/Bat Videos/Sask Beach/Camera 2 July 29 3.30/M2U00664.MPG	5693.200	29.97	C4B	END			POINT	4231.000	4231.000	NA		
Sask Beach Camera 2 July 29 M2U00664	2021-07-15 14:18:22		F:/Bat Videos/Sask Beach/Camera 2 July 29 3.30/M2U00664.MPG	5693.200	29.97	516	END			POINT	4231.000	4231.000	NA		
Sask Beach Camera 2 July 29 M2U00664	2021-07-15 14:18:22		F:/Bat Videos/Sask Beach/Camera 2 July 29 3.30/M2U00664.MPG	5693.200	29.97	3E4	END			POINT	4231.000	4231.000	NA		
Sask Beach Camera 2 July 29 M2U00664	2021-07-15 14:18:22		F:/Bat Videos/Sask Beach/Camera 2 July 29 3.30/M2U00664.MPG	5693.200	29.97	7F0	END			POINT	4231.000	4231.000	NA		
Sask Beach Camera 2 July 29 M2U00664	2021-07-15 14:18:22		F:/Bat Videos/Sask Beach/Camera 2 July 29 3.30/M2U00664.MPG	5693.200	29.97	D8A	END			POINT	4231.000	4231.000	NA		
Sask Beach Camera 2 July 29 M2U00664	2021-07-15 14:18:22		F:/Bat Videos/Sask Beach/Camera 2 July 29 3.30/M2U00664.MPG	5693.200	29.97	E77	END			POINT	4231.000	4231.000	NA		
Sask Beach Camera 2 July 31 M2U00734	2021-07-15 18:43:54		F:/Bat Videos/Sask Beach/Camera 2 July 31 3.40/M2U00734.MPG	4512.010	29.97	90F	END			POINT	4231.000	4231.000	NA		
Sask Beach Camera 2 July 31 M2U00734	2021-07-15 18:43:54		F:/Bat Videos/Sask Beach/Camera 2 July 31 3.40/M2U00734.MPG	4512.010	29.97	B9A	END			POINT	4231.000	4231.000	NA		
Sask Beach Camera 2 July 31 M2U00734	2021-07-15 18:43:54		F:/Bat Videos/Sask Beach/Camera 2 July 31 3.40/M2U00734.MPG	4512.010	29.97	C4B	END			POINT	4231.000	4231.000	NA		
Sask Beach Camera 2 July 31 M2U00734	2021-07-15 18:43:54		F:/Bat Videos/Sask Beach/Camera 2 July 31 3.40/M2U00734.MPG	4512.010	29.97	516	END			POINT	4231.000	4231.000	NA		
Sask Beach Camera 2 July 31 M2U00734	2021-07-15 18:43:54		F:/Bat Videos/Sask Beach/Camera 2 July 31 3.40/M2U00734.MPG	4512.010	29.97	3E4	END			POINT	4231.000	4231.000	NA		
Sask Beach Camera 2 July 31 M2U00734	2021-07-15 18:43:54		F:/Bat Videos/Sask Beach/Camera 2 July 31 3.40/M2U00734.MPG	4512.010	29.97	7F0	END			POINT	4231.000	4231.000	NA		
Sask Beach Camera 2 July 31 M2U00734	2021-07-15 18:43:54		F:/Bat Videos/Sask Beach/Camera 2 July 31 3.40/M2U00734.MPG	4512.010	29.97	D8A	END			POINT	4231.000	4231.000	NA		
Sask Beach Camera 2 July 31 M2U00734	2021-07-15 18:43:54		F:/Bat Videos/Sask Beach/Camera 2 July 31 3.40/M2U00734.MPG	4512.010	29.97	E77	END			POINT	4231.000	4231.000	NA		
Sask Beach Camera 1 July 25 M2U00511	2021-07-01 18:41:57		F:/Bat Videos/Sask Beach/Camera 1 July 25 22.50/M2U00511.MPG	5731.230	29.97	516	Active - Walking			POINT	4233.231	4233.231	NA		
Sask Beach Camera 2 July 30 M2U00725	2021-07-15 15:32:24		F:/Bat Videos/Sask Beach/Camera 2 July 30 3.00/M2U00725.MPG	5695.190	29.97	516	Self-grooming			POINT	4238.237	4238.237	NA		
Sask Beach Camera 2 July 30 M2U00725	2021-07-15 15:32:24		F:/Bat Videos/Sask Beach/Camera 2 July 30 3.00/M2U00725.MPG	5695.190	29.97	90F	END			POINT	4243.000	4243.000	NA		
Sask Beach Camera 2 July 30 M2U00725	2021-07-15 15:32:24		F:/Bat Videos/Sask Beach/Camera 2 July 30 3.00/M2U00725.MPG	5695.190	29.97	B9A	END			POINT	4243.000	4243.000	NA		
Sask Beach Camera 2 July 30 M2U00725	2021-07-15 15:32:24		F:/Bat Videos/Sask Beach/Camera 2 July 30 3.00/M2U00725.MPG	5695.190	29.97	C4B	END			POINT	4243.000	4243.000	NA		
Sask Beach Camera 2 July 30 M2U00725	2021-07-15 15:32:24		F:/Bat Videos/Sask Beach/Camera 2 July 30 3.00/M2U00725.MPG	5695.190	29.97	516	END			POINT	4243.000	4243.000	NA		
Sask Beach Camera 2 July 30 M2U00725	2021-07-15 15:32:24		F:/Bat Videos/Sask Beach/Camera 2 July 30 3.00/M2U00725.MPG	5695.190	29.97	3E4	END			POINT	4243.000	4243.000	NA		
Sask Beach Camera 2 July 30 M2U00725	2021-07-15 15:32:24		F:/Bat Videos/Sask Beach/Camera 2 July 30 3.00/M2U00725.MPG	5695.190	29.97	7F0	END			POINT	4243.000	4243.000	NA		
Sask Beach Camera 2 July 30 M2U00725	2021-07-15 15:32:24		F:/Bat Videos/Sask Beach/Camera 2 July 30 3.00/M2U00725.MPG	5695.190	29.97	D8A	END			POINT	4243.000	4243.000	NA		
Sask Beach Camera 2 July 30 M2U00725	2021-07-15 15:32:24		F:/Bat Videos/Sask Beach/Camera 2 July 30 3.00/M2U00725.MPG	5695.190	29.97	E77	END			POINT	4243.000	4243.000	NA		
Sask Beach Camera 1 July 25 M2U00511	2021-07-01 18:41:57		F:/Bat Videos/Sask Beach/Camera 1 July 25 22.50/M2U00511.MPG	5731.230	29.97	D8A	Active - Walking			POINT	4255.753	4255.753	NA		
Sask Beach Camera 1 July 25 M2U00511	2021-07-01 18:41:57		F:/Bat Videos/Sask Beach/Camera 1 July 25 22.50/M2U00511.MPG	5731.230	29.97	D8A	ACU - Head first			POINT	4258.856	4258.856	NA		
Sask Beach Camera 1 July 25 M2U00511	2021-07-01 18:41:57		F:/Bat Videos/Sask Beach/Camera 1 July 25 22.50/M2U00511.MPG	5731.230	29.97	C4B	Block ACU			POINT	4263.160	4263.160	NA		
Sask Beach Camera 1 July 25 M2U00511	2021-07-01 18:41:57		F:/Bat Videos/Sask Beach/Camera 1 July 25 22.50/M2U00511.MPG	5731.230	29.97	D8A	Self-grooming			POINT	4267.865	4267.865	NA		
Sask Beach Camera 1 July 25 M2U00511	2021-07-01 18:41:57		F:/Bat Videos/Sask Beach/Camera 1 July 25 22.50/M2U00511.MPG	5731.230	29.97	516	Active - Walking			POINT	4276.273	4276.273	NA		
Sask Beach Camera 1 July 25 M2U00511	2021-07-01 18:41:57		F:/Bat Videos/Sask Beach/Camera 1 July 25 22.50/M2U00511.MPG	5731.230	29.97	516	Crawl over			POINT	4280.879	4280.879	NA		
Sask Beach Camera 1 July 25 M2U00511	2021-07-01 18:41:57		F:/Bat Videos/Sask Beach/Camera 1 July 25 22.50/M2U00511.MPG	5731.230	29.97	D8A	Allow crawl over			POINT	4280.879	4280.879	NA		
Sask Beach Camera 1 July 25 M2U00511	2021-07-01 18:41:57		F:/Bat Videos/Sask Beach/Camera 1 July 25 22.50/M2U00511.MPG	5731.230	29.97	90F	END			POINT	4287.000	4287.000	NA		
Sask Beach Camera 1 July 25 M2U00511	2021-07-01 18:41:57		F:/Bat Videos/Sask Beach/Camera 1 July 25 22.50/M2U00511.MPG	5731.230	29.97	B9A	END			POINT	4287.000	4287.000	NA		
Sask Beach Camera 1 July 25 M2U00511	2021-07-01 18:41:57		F:/Bat Videos/Sask Beach/Camera 1 July 25 22.50/M2U00511.MPG	5731.230	29.97	C4B	END			POINT	4287.000	4287.000	NA		
Sask Beach Camera 1 July 25 M2U00511	2021-07-01 18:41:57		F:/Bat Videos/Sask Beach/Camera 1 July 25 22.50/M2U00511.MPG	5731.230	29.97	516	END			POINT	4287.000	4287.000	NA		
Sask Beach Camera 1 July 25 M2U00511	2021-07-01 18:41:57		F:/Bat Videos/Sask Beach/Camera 1 July 25 22.50/M2U00511.MPG	5731.230	29.97	3E4	END			POINT	4287.000	4287.000	NA		
Sask Beach Camera 1 July 25 M2U00511	2021-07-01 18:41:57		F:/Bat Videos/Sask Beach/Camera 1 July 25 22.50/M2U00511.MPG	5731.230	29.97	7F0	END			POINT	4287.000	4287.000	NA		
Sask Beach Camera 1 July 25 M2U00511	2021-07-01 18:41:57		F:/Bat Videos/Sask Beach/Camera 1 July 25 22.50/M2U00511.MPG	5731.230	29.97	D8A	END			POINT	4287.000	4287.000	NA		
Sask Beach Camera 1 July 25 M2U00511	2021-07-01 18:41:57		F:/Bat Videos/Sask Beach/Camera 1 July 25 22.50/M2U00511.MPG	5731.230	29.97	E77	END			POINT	4287.000	4287.000	NA		
